Date,TotalMessage,TopicMessage,ReplyMessage,Sentiment
2013-05-25,22,4,18,0
2013-05-26,9,1,8,1
2013-05-27,18,4,14,2
2013-05-28,23,5,18,0
2013-05-29,15,4,11,1
2013-05-30,25,5,20,1
2013-05-31,20,7,13,1
2013-06-01,20,2,18,3
2013-06-02,10,3,7,0
2013-06-03,56,18,38,1
2013-06-04,54,14,40,3
2013-06-05,111,28,83,4
2013-06-06,66,16,50,2
2013-06-07,26,8,18,2
2013-06-08,7,1,6,0
2013-06-09,9,3,6,0
2013-06-10,61,25,36,4
2013-06-11,58,15,43,0
2013-06-12,45,19,26,3
2013-06-13,49,12,37,5
2013-06-14,30,11,19,2
2013-06-15,10,1,9,1
2013-06-16,21,9,12,0
2013-06-17,51,14,37,1
2013-06-18,117,31,86,6
2013-06-19,165,51,114,6
2013-06-20,51,17,34,5
2013-06-21,54,21,33,1
2013-06-22,1,0,1,0
2013-06-23,4,1,3,1
2013-06-24,52,24,28,0
2013-06-25,52,17,35,1
2013-06-26,71,27,44,4
2013-06-27,42,19,23,8
2013-06-28,52,17,35,1
2013-06-29,8,3,5,1
2013-06-30,13,3,10,0
2013-07-01,40,10,30,1
2013-07-02,26,8,18,3
2013-07-03,42,10,32,0
2013-07-04,26,7,19,1
2013-07-05,56,19,37,0
2013-07-06,12,7,5,0
2013-07-07,14,8,6,0
2013-07-08,28,15,13,0
2013-07-09,16,8,8,0
2013-07-10,26,12,14,1
2013-07-11,66,27,39,1
2013-07-12,15,7,8,0
2013-07-13,8,2,6,1
2013-07-14,7,2,5,3
2013-07-15,43,14,29,4
2013-07-16,24,12,12,1
2013-07-17,76,32,44,0
2013-07-18,70,25,45,1
2013-07-19,35,8,27,3
2013-07-20,8,1,7,1
2013-07-21,4,2,2,0
2013-07-22,2,1,1,0
